Rollno,Name,Gender,Caste,PWD,Rank,prefl,Seat Allotted,Preference Number
XYZ2810,student3513,F,Res,No,2678,"[['VNIT', 'ECE'], ['NITG', 'MECH'], ['NITG', 'MECH'], ['MNNIT', 'ECE'], ['NITT', 'CSE'], ['NITK', 'ECE'], ['NITG', 'ECE'], ['VNIT', 'ECE'], ['VNIT', 'ECE'], ['NITB', 'MECH']]","['VNIT', 'ECE']",1
XYZ2811,student731,F,Gen,No,4313,"[['VNIT', 'AGRI'], ['NITK', 'ECE'], ['NITT', 'ECE'], ['NITAP', 'CSE'], ['NITG', 'MECH'], ['NITC', 'CSE'], ['VNIT', 'MECH'], ['NITB', 'CSE'], ['NITG', 'CSE']]","Sorry, you got no seat",0
XYZ2811,student4969,F,Res,No,2231,"[['MNNIT', 'CIVIL'], ['NITB', 'MECH'], ['NITK', 'ECE'], ['NITG', 'MECH'], ['NITC', 'MECH'], ['NITK', 'CSE'], ['MNNIT', 'CSE'], ['NITAP', 'MECH'], ['SVNIT', 'CSE'], ['NITAP', 'MECH']]","['NITB', 'MECH']",2
XYZ2812,student3225,M,Gen,No,301,"[['MNNIT', 'AGRI'], ['NITG', 'MECH'], ['NITG', 'MECH'], ['VNIT', 'ECE'], ['VNIT', 'MECH'], ['NITG', 'ECE'], ['NITAP', 'MECH'], ['NITK', 'CSE'], ['NITG', 'CSE'], ['NITB', 'CSE']]","['MNNIT', 'AGRI']",1
XYZ2812,student44,M,Gen,No,3250,"[['NITG', 'ECE'], ['NITAP', 'CSE'], ['NITG', 'MECH'], ['NITAP', 'MECH'], ['MNNIT', 'CSE']]","Sorry, you got no seat",0
XYZ2814,student2673,M,Gen,No,4579,"[['NITT', 'CIVIL'], ['MNNIT', 'MECH'], ['NITAP', 'CSE'], ['NITK', 'ECE'], ['NITC', 'MECH'], ['NITT', 'ECE'], ['NITG', 'CSE'], ['NITB', 'MECH'], ['SVNIT', 'MECH'], ['SVNIT', 'MECH']]","Sorry, you got no seat",0
XYZ2814,student3772,M,Res,No,1384,"[['NITC', 'ECE'], ['VNIT', 'CSE'], ['NITG', 'ECE'], ['VNIT', 'CSE'], ['NITT', 'CSE'], ['NITC', 'MECH'], ['NITT', 'CSE']]","['VNIT', 'CSE']",2
XYZ2817,student574,F,Gen,No,2166,"[['NITK', 'MECH'], ['SVNIT', 'MECH'], ['NITC', 'CSE']]","['NITK', 'MECH']",1
XYZ2817,student531,M,Gen,No,3522,"[['NITB', 'MECH'], ['MNNIT', 'ECE'], ['NITG', 'CSE']]","Sorry, you got no seat",0
XYZ2818,student608,M,Gen,No,4316,"[['NITC', 'CSE'], ['SVNIT', 'ECE'], ['NITB', 'CSE'], ['NITG', 'MECH'], ['NITG', 'ECE'], ['NITK', 'MECH'], ['NITT', 'MECH'], ['NITAP', 'ECE'], ['NITG', 'ECE'], ['VNIT', 'CSE']]","Sorry, you got no seat",0
XYZ2818,student286,M,Gen,No,1739,"[['NITT', 'CSE'], ['NITT', 'MECH'], ['NITK', 'ECE'], ['VNIT', 'ECE'], ['NITT', 'CSE'], ['NITAP', 'MECH'], ['NITC', 'MECH'], ['SVNIT', 'CSE'], ['MNNIT', 'CSE'], ['NITC', 'MECH']]","['NITT', 'CSE']",1
XYZ2819,student1291,M,Gen,No,3952,"[['MNNIT', 'AGRI'], ['NITT', 'CSE'], ['MNNIT', 'CSE'], ['NITAP', 'MECH'], ['NITC', 'MECH'], ['SVNIT', 'MECH']]","Sorry, you got no seat",0
XYZ2819,student2522,F,Gen,No,1477,"[['NITG', 'CIVIL'], ['VNIT', 'ECE'], ['NITC', 'MECH'], ['NITB', 'ECE'], ['NITK', 'CSE'], ['MNNIT', 'ECE']]","['NITG', 'CIVIL']",1
XYZ2820,student4191,M,Gen,No,545,"[['NITG', 'MECH'], ['NITT', 'ECE'], ['NITK', 'MECH'], ['SVNIT', 'ECE'], ['NITK', 'MECH'], ['NITT', 'ECE'], ['NITC', 'CSE'], ['NITK', 'MECH'], ['NITAP', 'ECE'], ['SVNIT', 'ECE']]","['NITG', 'MECH']",1
XYZ2821,student4408,M,Gen,No,4898,"[['NITT', 'CSE'], ['NITAP', 'MECH'], ['NITK', 'CSE'], ['NITC', 'ECE'], ['NITG', 'MECH'], ['NITC', 'ECE'], ['NITT', 'CSE'], ['NITAP', 'MECH'], ['MNNIT', 'ECE'], ['VNIT', 'ECE']]","Sorry, you got no seat",0
XYZ2821,student3540,F,Res,No,4268,"[['NITG', 'CIVIL'], ['NITG', 'ECE'], ['NITG', 'MECH'], ['NITAP', 'MECH'], ['SVNIT', 'MECH'], ['NITC', 'ECE'], ['NITT', 'MECH'], ['NITG', 'MECH'], ['MNNIT', 'ECE'], ['NITG', 'ECE']]","['NITG', 'CIVIL']",1
XYZ2822,student1400,M,Gen,No,2811,"[['NITT', 'ECE'], ['VNIT', 'ECE'], ['NITT', 'CSE'], ['MNNIT', 'CSE'], ['NITG', 'ECE'], ['MNNIT', 'MECH'], ['MNNIT', 'CSE'], ['NITT', 'CSE'], ['NITT', 'MECH'], ['MNNIT', 'MECH']]","Sorry, you got no seat",0
XYZ2822,student580,M,Gen,No,4642,"[['NITK', 'ECE'], ['SVNIT', 'MECH'], ['NITK', 'MECH'], ['SVNIT', 'MECH'], ['NITT', 'CSE'], ['NITK', 'ECE'], ['NITC', 'MECH'], ['NITT', 'MECH'], ['MNNIT', 'MECH'], ['SVNIT', 'CSE']]","Sorry, you got no seat",0
XYZ2823,student1068,M,Gen,No,3026,"[['NITB', 'ECE'], ['VNIT', 'ECE'], ['MNNIT', 'ECE'], ['MNNIT', 'ECE'], ['SVNIT', 'CSE'], ['NITG', 'CSE'], ['NITG', 'ECE'], ['NITT', 'CSE'], ['SVNIT', 'ECE'], ['MNNIT', 'ECE']]","Sorry, you got no seat",0
XYZ2823,student3439,F,Gen,No,374,"[['VNIT', 'CIVIL'], ['NITB', 'MECH'], ['NITAP', 'CSE'], ['SVNIT', 'CSE'], ['NITG', 'MECH'], ['NITAP', 'ECE'], ['MNNIT', 'MECH'], ['SVNIT', 'ECE'], ['SVNIT', 'CSE'], ['MNNIT', 'CSE']]","['VNIT', 'CIVIL']",1
XYZ2823,student1000,M,Res,No,4405,"[['NITG', 'MECH'], ['NITT', 'CSE'], ['MNNIT', 'CSE'], ['NITK', 'CSE'], ['NITT', 'MECH'], ['NITK', 'ECE'], ['NITB', 'ECE'], ['NITT', 'ECE']]","Sorry, you got no seat",0
XYZ2823,student2493,M,Gen,No,4841,"[['NITT', 'CSE'], ['NITAP', 'ECE'], ['NITT', 'ECE'], ['NITK', 'ECE'], ['NITK', 'ECE'], ['NITC', 'MECH'], ['NITB', 'MECH'], ['VNIT', 'ECE'], ['NITG', 'ECE']]","Sorry, you got no seat",0
XYZ2824,student1981,M,Res,No,4295,"[['NITG', 'AGRI'], ['NITG', 'CSE'], ['MNNIT', 'ECE']]","Sorry, you got no seat",0
XYZ2824,student2829,M,Gen,No,3464,"[['MNNIT', 'ECE'], ['NITC', 'CSE'], ['MNNIT', 'CSE'], ['VNIT', 'ECE'], ['NITG', 'MECH'], ['VNIT', 'CSE'], ['NITC', 'ECE'], ['MNNIT', 'ECE'], ['NITG', 'ECE'], ['NITC', 'ECE']]","Sorry, you got no seat",0
XYZ2826,student244,M,Res,No,1392,"[['NITT', 'MECH'], ['NITB', 'CSE'], ['NITK', 'ECE'], ['NITG', 'MECH'], ['NITK', 'ECE'], ['NITC', 'CSE'], ['NITG', 'ECE'], ['NITT', 'MECH'], ['SVNIT', 'MECH'], ['NITK', 'MECH']]","['NITB', 'CSE']",2
XYZ2827,student2637,M,Gen,No,1297,"[['MNNIT', 'ECE'], ['NITG', 'ECE'], ['NITK', 'CSE'], ['NITK', 'ECE']]","['MNNIT', 'ECE']",1
XYZ2827,student391,M,Gen,No,228,"[['NITG', 'AGRI'], ['VNIT', 'CSE'], ['SVNIT', 'MECH'], ['NITAP', 'ECE'], ['VNIT', 'ECE'], ['VNIT', 'CSE'], ['MNNIT', 'CSE'], ['NITG', 'MECH'], ['NITG', 'CSE'], ['NITAP', 'CSE']]","['NITG', 'AGRI']",1
XYZ2828,student181,M,Gen,No,1462,"[['VNIT', 'ECE'], ['VNIT', 'CSE'], ['NITT', 'MECH'], ['NITAP', 'CSE'], ['NITG', 'MECH'], ['MNNIT', 'ECE'], ['MNNIT', 'CSE']]","['VNIT', 'ECE']",1
XYZ2829,student3734,F,Res,No,983,"[['VNIT', 'CIVIL'], ['NITC', 'MECH'], ['VNIT', 'CSE'], ['NITT', 'MECH'], ['NITG', 'CSE']]","['VNIT', 'CIVIL']",1
XYZ2830,student1065,M,Gen,No,113,"[['MNNIT', 'CSE'], ['NITT', 'MECH'], ['NITAP', 'CSE'], ['SVNIT', 'ECE'], ['NITT', 'ECE'], ['MNNIT', 'CSE'], ['NITG', 'ECE'], ['NITG', 'MECH'], ['NITC', 'ECE'], ['MNNIT', 'ECE']]","['MNNIT', 'CSE']",1
XYZ2832,student2553,M,Gen,No,3532,"[['SVNIT', 'AGRI'], ['NITAP', 'CSE'], ['NITAP', 'ECE'], ['NITB', 'ECE'], ['MNNIT', 'MECH'], ['NITC', 'MECH'], ['NITAP', 'MECH'], ['NITC', 'CSE'], ['NITAP', 'MECH'], ['NITB', 'CSE']]","Sorry, you got no seat",0
XYZ2833,student4618,M,Gen,No,4967,"[['NITT', 'ECE'], ['SVNIT', 'CSE'], ['NITB', 'CSE'], ['NITC', 'CSE'], ['NITAP', 'ECE'], ['NITB', 'MECH'], ['VNIT', 'CSE'], ['NITG', 'ECE']]","Sorry, you got no seat",0
XYZ2833,student4705,M,Res,No,2756,"[['MNNIT', 'CIVIL'], ['NITG', 'MECH'], ['NITG', 'MECH'], ['MNNIT', 'ECE'], ['NITB', 'ECE']]","['MNNIT', 'ECE']",4
XYZ2834,student1222,F,Res,No,4198,"[['VNIT', 'ECE'], ['NITC', 'MECH'], ['NITAP', 'ECE'], ['MNNIT', 'CSE'], ['NITK', 'CSE'], ['NITT', 'ECE'], ['NITG', 'MECH'], ['NITAP', 'MECH'], ['MNNIT', 'ECE'], ['NITG', 'CSE']]","Sorry, you got no seat",0
XYZ2837,student3364,F,Gen,No,1481,"[['NITC', 'CIVIL'], ['NITG', 'ECE'], ['NITC', 'MECH'], ['NITAP', 'MECH'], ['VNIT', 'ECE'], ['NITAP', 'ECE'], ['MNNIT', 'CSE'], ['SVNIT', 'MECH']]","['NITC', 'CIVIL']",1
XYZ2838,student856,F,Gen,No,1100,"[['NITT', 'MECH'], ['NITC', 'CSE'], ['NITG', 'ECE'], ['NITC', 'ECE'], ['SVNIT', 'CSE'], ['NITT', 'MECH'], ['NITK', 'ECE'], ['NITG', 'MECH'], ['NITG', 'ECE'], ['NITK', 'ECE']]","['NITC', 'CSE']",2
XYZ2840,student4358,F,Gen,No,2052,"[['NITAP', 'CSE'], ['VNIT', 'ECE'], ['VNIT', 'CSE'], ['VNIT', 'CSE'], ['NITAP', 'CSE'], ['NITT', 'MECH'], ['NITG', 'ECE'], ['NITC', 'ECE'], ['SVNIT', 'CSE'], ['NITG', 'CSE']]","['VNIT', 'ECE']",2
XYZ2840,student1250,M,Gen,No,948,"[['NITC', 'CSE'], ['NITK', 'MECH'], ['VNIT', 'MECH'], ['VNIT', 'CSE'], ['SVNIT', 'ECE'], ['NITK', 'CSE'], ['NITK', 'MECH'], ['NITAP', 'ECE']]","['NITC', 'CSE']",1
XYZ2841,student3290,M,Res,No,2537,"[['NITC', 'ECE'], ['NITAP', 'CSE'], ['NITG', 'ECE'], ['NITK', 'ECE'], ['MNNIT', 'CSE'], ['VNIT', 'ECE'], ['NITK', 'ECE'], ['NITG', 'ECE'], ['NITG', 'CSE'], ['NITAP', 'ECE']]","['NITK', 'ECE']",4
XYZ2842,student3559,M,Res,No,2827,"[['NITG', 'ECE'], ['NITAP', 'MECH'], ['MNNIT', 'CSE'], ['NITG', 'MECH'], ['NITB', 'MECH'], ['NITG', 'CSE'], ['NITG', 'MECH'], ['SVNIT', 'ECE']]","['NITAP', 'MECH']",2
XYZ2843,student2774,M,Gen,No,2917,"[['NITG', 'AGRI'], ['NITAP', 'ECE'], ['VNIT', 'ECE'], ['SVNIT', 'MECH'], ['NITT', 'CSE'], ['NITAP', 'MECH'], ['MNNIT', 'MECH'], ['NITC', 'MECH'], ['VNIT', 'CSE'], ['NITG', 'CSE']]","Sorry, you got no seat",0
XYZ2843,student164,F,Res,Yes,4261,"[['NITT', 'MECH'], ['SVNIT', 'ECE'], ['NITG', 'CSE'], ['NITK', 'CSE'], ['NITC', 'ECE'], ['NITB', 'MECH'], ['NITT', 'ECE'], ['SVNIT', 'ECE'], ['VNIT', 'CSE'], ['NITT', 'ECE']]","['NITK', 'CSE']",4
XYZ2843,student9,M,Gen,No,230,"[['MNNIT', 'ECE'], ['NITK', 'MECH'], ['NITC', 'ECE'], ['NITG', 'ECE'], ['NITK', 'MECH']]","['MNNIT', 'ECE']",1
XYZ2843,student4713,F,Gen,No,4913,"[['SVNIT', 'CIVIL'], ['NITB', 'MECH'], ['NITG', 'ECE'], ['NITG', 'MECH'], ['NITAP', 'ECE'], ['NITG', 'ECE'], ['NITG', 'ECE'], ['NITK', 'ECE'], ['VNIT', 'CSE'], ['NITT', 'ECE']]","Sorry, you got no seat",0
XYZ2845,student346,F,Gen,No,732,"[['SVNIT', 'ECE'], ['NITB', 'MECH'], ['VNIT', 'CSE'], ['NITB', 'CSE'], ['NITG', 'ECE'], ['NITAP', 'CSE'], ['NITB', 'ECE']]","['SVNIT', 'ECE']",1
XYZ2846,student4265,F,Gen,No,1140,"[['NITG', 'ECE'], ['NITT', 'MECH'], ['NITG', 'MECH'], ['NITK', 'ECE'], ['MNNIT', 'MECH'], ['NITG', 'MECH'], ['NITG', 'ECE'], ['NITT', 'MECH'], ['VNIT', 'MECH'], ['SVNIT', 'CSE']]","['NITK', 'ECE']",4
XYZ2850,student395,M,Gen,No,1764,"[['MNNIT', 'ECE'], ['NITT', 'CSE'], ['NITB', 'MECH']]","['MNNIT', 'ECE']",1
XYZ2850,student3069,M,Res,No,4540,"[['NITG', 'MECH'], ['NITG', 'ECE'], ['VNIT', 'CSE'], ['NITAP', 'CSE'], ['NITK', 'MECH'], ['NITG', 'MECH'], ['MNNIT', 'CSE'], ['NITT', 'CSE']]","Sorry, you got no seat",0
XYZ2851,student2031,F,Res,No,2289,"[['NITG', 'ECE'], ['SVNIT', 'MECH'], ['SVNIT', 'ECE'], ['NITB', 'MECH']]","['SVNIT', 'MECH']",2
XYZ2854,student708,F,Gen,No,2863,"[['NITT', 'MECH'], ['MNNIT', 'MECH'], ['NITT', 'CSE'], ['NITAP', 'MECH'], ['NITB', 'CSE'], ['NITB', 'ECE'], ['NITC', 'CSE'], ['NITK', 'CSE'], ['NITT', 'CSE'], ['NITG', 'MECH']]","Sorry, you got no seat",0
XYZ2856,student4218,F,Res,No,4076,"[['NITK', 'CIVIL'], ['NITT', 'ECE'], ['VNIT', 'MECH']]","['NITK', 'CIVIL']",1
XYZ2857,student3603,F,Gen,No,3232,"[['SVNIT', 'CIVIL'], ['VNIT', 'ECE'], ['SVNIT', 'ECE'], ['SVNIT', 'CSE'], ['NITB', 'MECH'], ['NITG', 'MECH'], ['NITT', 'CSE'], ['MNNIT', 'MECH']]","Sorry, you got no seat",0
XYZ2859,student1083,F,Gen,No,2485,"[['VNIT', 'ECE'], ['SVNIT', 'CSE'], ['NITC', 'MECH'], ['NITC', 'CSE'], ['NITT', 'MECH'], ['VNIT', 'ECE'], ['NITB', 'ECE'], ['MNNIT', 'ECE']]","Sorry, you got no seat",0
XYZ2861,student484,F,Gen,No,812,"[['NITG', 'AGRI'], ['NITT', 'MECH'], ['NITB', 'ECE'], ['NITAP', 'CSE'], ['NITG', 'CSE'], ['MNNIT', 'ECE'], ['NITG', 'MECH'], ['NITC', 'MECH'], ['NITG', 'ECE'], ['NITT', 'MECH']]","['NITG', 'AGRI']",1
XYZ2863,student4247,F,Res,No,159,"[['NITC', 'AGRI'], ['NITK', 'MECH'], ['NITG', 'CSE']]","['NITC', 'AGRI']",1
XYZ2863,student685,M,Res,No,4702,"[['SVNIT', 'MECH'], ['NITT', 'MECH'], ['SVNIT', 'CSE'], ['NITG', 'CSE']]","Sorry, you got no seat",0
XYZ2867,student4667,M,Gen,No,4617,"[['NITAP', 'CSE'], ['NITC', 'ECE'], ['NITK', 'CSE'], ['NITG', 'ECE'], ['NITK', 'CSE'], ['NITC', 'MECH'], ['NITG', 'MECH'], ['NITB', 'ECE'], ['NITT', 'MECH'], ['VNIT', 'MECH']]","Sorry, you got no seat",0
XYZ2867,student2398,M,Res,No,4458,"[['NITK', 'CIVIL'], ['NITG', 'CSE'], ['NITB', 'MECH'], ['NITG', 'MECH'], ['NITK', 'MECH'], ['NITB', 'ECE']]","['NITK', 'CIVIL']",1
XYZ2868,student558,F,Gen,No,2793,"[['NITT', 'CIVIL'], ['NITB', 'MECH'], ['SVNIT', 'CSE'], ['NITG', 'ECE'], ['MNNIT', 'CSE'], ['NITAP', 'CSE'], ['NITG', 'CSE'], ['NITK', 'CSE'], ['NITG', 'MECH'], ['SVNIT', 'CSE']]","['NITT', 'CIVIL']",1
XYZ2869,student1226,M,Res,No,870,"[['NITC', 'MECH'], ['NITK', 'MECH'], ['NITG', 'CSE'], ['NITAP', 'MECH'], ['NITK', 'MECH'], ['MNNIT', 'ECE'], ['NITC', 'MECH'], ['NITAP', 'MECH'], ['NITG', 'CSE'], ['NITB', 'CSE']]","['NITC', 'MECH']",1
XYZ2870,student809,F,Res,No,1338,"[['NITB', 'AGRI'], ['NITK', 'ECE'], ['MNNIT', 'CSE'], ['NITC', 'ECE'], ['NITC', 'ECE'], ['VNIT', 'ECE'], ['NITG', 'MECH'], ['NITB', 'CSE'], ['NITAP', 'CSE'], ['NITAP', 'MECH']]","['NITB', 'AGRI']",1
XYZ2870,student4039,M,Gen,No,2076,"[['NITT', 'CIVIL'], ['NITT', 'ECE'], ['NITAP', 'CSE'], ['NITG', 'CSE'], ['NITG', 'MECH'], ['SVNIT', 'ECE'], ['NITK', 'ECE'], ['VNIT', 'MECH'], ['NITC', 'CSE'], ['NITAP', 'MECH']]","['NITT', 'CIVIL']",1
XYZ2871,student3792,M,Gen,No,1718,"[['NITG', 'MECH'], ['NITG', 'CSE'], ['VNIT', 'CSE'], ['NITB', 'ECE'], ['NITG', 'ECE'], ['NITB', 'ECE'], ['NITB', 'ECE'], ['SVNIT', 'CSE'], ['NITT', 'CSE'], ['NITG', 'MECH']]","['VNIT', 'CSE']",3
XYZ2871,student1295,M,Res,No,4204,"[['SVNIT', 'MECH'], ['MNNIT', 'ECE'], ['NITB', 'ECE'], ['NITB', 'MECH'], ['NITC', 'ECE'], ['NITAP', 'ECE'], ['NITG', 'MECH'], ['MNNIT', 'CSE'], ['VNIT', 'CSE'], ['NITK', 'ECE']]","Sorry, you got no seat",0
XYZ2871,student3262,F,Gen,Yes,2960,"[['NITB', 'CIVIL'], ['NITT', 'CSE'], ['NITAP', 'CSE'], ['VNIT', 'CSE'], ['NITK', 'CSE'], ['NITG', 'ECE'], ['NITK', 'MECH'], ['NITT', 'CSE'], ['NITAP', 'ECE']]","['NITB', 'CIVIL']",1
XYZ2873,student2457,M,Gen,No,226,"[['NITC', 'MECH'], ['SVNIT', 'MECH'], ['SVNIT', 'ECE'], ['VNIT', 'ECE']]","['NITC', 'MECH']",1
XYZ2873,student953,M,Gen,No,1836,"[['NITG', 'MECH'], ['NITC', 'CSE'], ['NITC', 'MECH'], ['NITG', 'ECE'], ['VNIT', 'CSE'], ['NITG', 'ECE'], ['NITG', 'ECE'], ['NITAP', 'ECE'], ['SVNIT', 'MECH'], ['NITK', 'MECH']]","['NITC', 'CSE']",2
XYZ2874,student315,M,Gen,No,1878,"[['MNNIT', 'AGRI'], ['SVNIT', 'ECE'], ['NITT', 'CSE'], ['VNIT', 'MECH'], ['NITAP', 'MECH'], ['NITAP', 'MECH'], ['NITG', 'MECH'], ['VNIT', 'MECH'], ['NITT', 'ECE'], ['NITG', 'CSE']]","['MNNIT', 'AGRI']",1
XYZ2875,student928,F,Gen,No,3564,"[['NITG', 'CSE'], ['NITC', 'ECE'], ['NITT', 'MECH'], ['NITAP', 'MECH'], ['VNIT', 'CSE'], ['NITK', 'CSE']]","Sorry, you got no seat",0
XYZ2876,student56,F,Gen,No,3743,"[['NITC', 'ECE'], ['MNNIT', 'MECH'], ['NITB', 'MECH'], ['SVNIT', 'MECH'], ['NITAP', 'MECH'], ['NITAP', 'CSE'], ['VNIT', 'ECE']]","Sorry, you got no seat",0
XYZ2878,student2004,M,Gen,No,706,"[['NITC', 'MECH'], ['VNIT', 'CSE'], ['NITAP', 'MECH'], ['NITB', 'ECE'], ['NITB', 'MECH'], ['MNNIT', 'CSE'], ['NITAP', 'CSE'], ['NITG', 'CSE'], ['NITB', 'ECE'], ['SVNIT', 'MECH']]","['NITC', 'MECH']",1
XYZ2878,student631,M,Gen,No,2009,"[['NITK', 'ECE'], ['SVNIT', 'MECH'], ['MNNIT', 'CSE'], ['MNNIT', 'ECE'], ['SVNIT', 'MECH'], ['NITG', 'MECH']]","['MNNIT', 'CSE']",3
XYZ2879,student2737,F,Res,No,1280,"[['NITAP', 'AGRI'], ['NITC', 'MECH'], ['MNNIT', 'CSE'], ['NITG', 'ECE']]","['NITAP', 'AGRI']",1
XYZ2879,student3755,M,Res,No,1677,"[['NITT', 'ECE'], ['NITAP', 'ECE'], ['MNNIT', 'CSE'], ['NITG', 'ECE'], ['NITG', 'CSE'], ['NITAP', 'CSE'], ['NITC', 'MECH'], ['NITAP', 'ECE'], ['VNIT', 'CSE'], ['NITG', 'ECE']]","['NITAP', 'ECE']",2
XYZ2880,student762,F,Res,No,3456,"[['MNNIT', 'ECE'], ['MNNIT', 'CSE'], ['VNIT', 'CSE'], ['NITT', 'MECH']]","['MNNIT', 'CSE']",2
XYZ2880,student1007,M,Res,No,4311,"[['MNNIT', 'ECE'], ['VNIT', 'CSE'], ['VNIT', 'MECH'], ['NITB', 'CSE']]","Sorry, you got no seat",0
XYZ2882,student1795,M,Res,No,4347,"[['SVNIT', 'ECE'], ['NITG', 'CSE'], ['NITT', 'CSE']]","Sorry, you got no seat",0
XYZ2883,student3819,M,Res,No,3280,"[['NITT', 'MECH'], ['NITAP', 'ECE'], ['SVNIT', 'MECH'], ['NITC', 'CSE'], ['NITG', 'MECH'], ['NITK', 'ECE'], ['NITT', 'ECE'], ['NITAP', 'CSE'], ['NITG', 'ECE'], ['NITK', 'ECE']]","Sorry, you got no seat",0
XYZ2888,student4639,F,Gen,No,1408,"[['NITK', 'MECH'], ['NITK', 'CSE'], ['MNNIT', 'CSE'], ['NITAP', 'MECH'], ['VNIT', 'ECE'], ['MNNIT', 'ECE'], ['NITG', 'CSE'], ['NITG', 'MECH'], ['NITAP', 'MECH'], ['MNNIT', 'CSE']]","['NITK', 'MECH']",1
XYZ2889,student704,M,Gen,No,1193,"[['NITK', 'AGRI'], ['NITB', 'MECH'], ['NITC', 'MECH'], ['NITAP', 'ECE'], ['NITB', 'CSE'], ['NITC', 'ECE'], ['NITT', 'MECH'], ['VNIT', 'CSE']]","['NITK', 'AGRI']",1
XYZ2890,student4709,M,Gen,No,926,"[['VNIT', 'CSE'], ['NITC', 'MECH'], ['MNNIT', 'MECH'], ['SVNIT', 'MECH']]","['VNIT', 'CSE']",1
XYZ2890,student2162,F,Gen,No,4434,"[['NITB', 'CSE'], ['NITT', 'CSE'], ['MNNIT', 'MECH']]","Sorry, you got no seat",0
XYZ2891,student4810,M,Res,No,3324,"[['NITG', 'MECH'], ['NITAP', 'MECH'], ['NITT', 'MECH'], ['NITG', 'CSE'], ['NITB', 'MECH'], ['NITC', 'ECE'], ['NITB', 'ECE']]","Sorry, you got no seat",0
XYZ2891,student2775,M,Res,No,457,"[['NITAP', 'CSE'], ['NITK', 'MECH'], ['NITC', 'ECE'], ['SVNIT', 'ECE'], ['NITAP', 'ECE'], ['MNNIT', 'ECE']]","['NITAP', 'CSE']",1
XYZ2892,student1133,M,Gen,No,878,"[['NITAP', 'CSE'], ['NITG', 'MECH'], ['NITG', 'CSE'], ['NITG', 'CSE'], ['NITC', 'MECH'], ['NITAP', 'MECH'], ['NITK', 'CSE'], ['NITG', 'MECH'], ['SVNIT', 'MECH'], ['NITG', 'ECE']]","['NITAP', 'CSE']",1
XYZ2892,student3831,M,Res,No,4578,"[['NITB', 'MECH'], ['NITT', 'CSE'], ['VNIT', 'ECE'], ['NITT', 'CSE'], ['NITK', 'CSE'], ['VNIT', 'ECE'], ['NITG', 'CSE'], ['NITB', 'ECE'], ['NITC', 'CSE'], ['NITC', 'CSE']]","Sorry, you got no seat",0
XYZ2892,student3963,F,Gen,No,3030,"[['NITT', 'CSE'], ['NITG', 'CSE'], ['SVNIT', 'MECH'], ['NITK', 'CSE'], ['MNNIT', 'ECE'], ['NITG', 'CSE'], ['NITG', 'ECE'], ['VNIT', 'ECE'], ['NITG', 'MECH']]","Sorry, you got no seat",0
XYZ2893,student2698,F,Gen,No,1034,"[['NITT', 'CSE'], ['VNIT', 'ECE'], ['MNNIT', 'ECE'], ['NITG', 'CSE'], ['NITB', 'CSE'], ['NITT', 'CSE'], ['NITAP', 'CSE'], ['NITG', 'ECE'], ['NITK', 'CSE']]","['NITT', 'CSE']",1
XYZ2894,student1409,F,Gen,No,583,"[['NITB', 'CIVIL'], ['NITAP', 'MECH'], ['NITC', 'ECE'], ['SVNIT', 'MECH'], ['NITG', 'MECH'], ['NITK', 'MECH'], ['NITC', 'ECE']]","['NITB', 'CIVIL']",1
XYZ2895,student1916,M,Res,No,1788,"[['NITT', 'CIVIL'], ['NITC', 'CSE'], ['SVNIT', 'ECE'], ['NITC', 'ECE'], ['SVNIT', 'MECH'], ['NITC', 'CSE'], ['NITAP', 'CSE'], ['NITG', 'CSE'], ['SVNIT', 'ECE'], ['NITC', 'MECH']]","['NITT', 'CIVIL']",1
XYZ2897,student2994,F,Gen,No,1041,"[['SVNIT', 'CIVIL'], ['NITT', 'CSE'], ['NITT', 'MECH'], ['VNIT', 'CSE'], ['NITC', 'MECH'], ['SVNIT', 'MECH'], ['NITB', 'CSE'], ['NITT', 'ECE']]","['NITT', 'CSE']",2
XYZ2899,student4923,M,Gen,No,1646,"[['SVNIT', 'CSE'], ['NITB', 'MECH'], ['NITG', 'MECH'], ['MNNIT', 'MECH'], ['NITK', 'MECH'], ['NITAP', 'ECE'], ['NITAP', 'ECE'], ['NITG', 'CSE'], ['SVNIT', 'CSE'], ['NITG', 'CSE']]","['SVNIT', 'CSE']",1
XYZ2900,student2799,F,Res,No,1282,"[['NITC', 'MECH'], ['NITT', 'MECH'], ['NITT', 'ECE'], ['NITT', 'MECH'], ['NITAP', 'CSE'], ['SVNIT', 'CSE'], ['SVNIT', 'MECH']]","['NITC', 'MECH']",1
XYZ2900,student4068,F,Res,No,2693,"[['NITK', 'ECE'], ['NITG', 'CSE'], ['NITG', 'CSE'], ['NITK', 'CSE'], ['NITT', 'MECH'], ['NITAP', 'CSE'], ['NITG', 'ECE'], ['NITT', 'MECH'], ['MNNIT', 'ECE'], ['NITG', 'CSE']]","['NITK', 'ECE']",1
XYZ2901,student1647,M,Gen,No,2213,"[['NITT', 'AGRI'], ['NITK', 'ECE'], ['VNIT', 'MECH'], ['NITC', 'ECE'], ['NITK', 'ECE'], ['NITT', 'MECH'], ['NITG', 'CSE'], ['NITB', 'ECE'], ['NITC', 'ECE'], ['NITC', 'CSE']]","Sorry, you got no seat",0
